time,station_id,station_status,bikes_available,ebikes_available,bikes_disabled,docks_available,docks_disabled
2020-09-23 16:44:45,4029,active,7,4,2,14,0
2020-09-23 16:44:45,4030,active,5,0,0,18,0
2020-09-23 16:44:45,4031,active,2,0,2,15,0
2020-09-23 16:44:45,4032,active,2,0,0,17,0
2020-09-23 16:44:45,4034,active,0,0,1,26,0
2020-09-23 16:44:45,4035,active,0,0,0,20,0
2020-09-23 16:44:45,4036,active,31,1,0,5,0
2020-09-23 16:44:45,4037,active,19,0,1,19,0
2020-09-23 16:44:45,4038,active,7,0,0,22,0
2020-09-23 16:44:45,4040,active,38,3,2,11,0
2020-09-23 16:44:45,4041,active,0,0,1,17,0
2020-09-23 16:44:45,4043,active,1,0,1,22,0
2020-09-23 16:44:45,4044,active,3,0,5,41,0
2020-09-23 16:44:45,4045,active,29,0,0,10,0
2020-09-23 16:44:45,4047,active,0,0,1,26,0
2020-09-23 16:44:45,4048,active,0,0,0,20,0
2020-09-23 16:44:45,4050,active,0,0,0,21,0
2020-09-23 16:44:45,4051,active,1,0,0,25,0
2020-09-23 16:44:45,4052,active,2,1,0,25,0
2020-09-23 16:44:45,4053,active,0,0,1,18,0
2020-09-23 16:44:45,4054,active,3,0,0,16,0
2020-09-23 16:44:45,4055,active,2,1,0,25,0
2020-09-23 16:44:45,4056,active,4,3,1,19,0
2020-09-23 16:44:45,4057,active,0,0,0,23,0
2020-09-23 16:44:45,4058,active,39,8,0,2,0
2020-09-23 16:44:45,4059,active,0,0,0,31,0
2020-09-23 16:44:45,4060,active,0,0,0,23,0
2020-09-23 16:44:45,4061,active,0,0,0,23,1
2020-09-23 16:44:45,4062,active,0,0,0,23,0
2020-09-23 16:44:45,4063,active,0,0,0,24,0
2020-09-23 16:44:45,4064,active,2,0,0,21,0
2020-09-23 16:44:45,4065,active,1,0,0,34,0
2020-09-23 16:44:45,4066,active,0,0,0,23,0
2020-09-23 16:44:45,4067,active,0,0,0,23,0
2020-09-23 16:44:45,4068,active,0,0,0,30,0
2020-09-23 16:44:45,4069,active,1,0,0,23,0
2020-09-23 16:44:45,4070,active,2,1,2,20,0
2020-09-23 16:44:45,4071,active,3,1,0,19,0
2020-09-23 16:44:45,4072,active,38,11,0,2,0
2020-09-23 16:44:45,4073,active,35,5,0,0,0
2020-09-23 16:44:45,4074,active,3,2,0,20,0
2020-09-23 16:44:45,4075,active,1,1,3,34,0
2020-09-23 16:44:45,4076,active,18,1,0,11,0
2020-09-23 16:44:45,4078,active,1,0,0,30,0
2020-09-23 16:44:45,4079,active,10,0,0,11,0
2020-09-23 16:44:45,4081,active,6,0,0,15,0
2020-09-23 16:44:45,4082,active,5,0,1,24,0
2020-09-23 16:44:45,4083,active,11,0,0,9,0
2020-09-23 16:44:45,4084,active,8,1,1,13,0
2020-09-23 16:44:45,4085,active,3,1,0,22,0
2020-09-23 16:44:45,4086,active,8,0,1,12,0
2020-09-23 16:44:45,4087,active,0,0,1,21,0
2020-09-23 16:44:45,4088,active,3,1,2,15,0
2020-09-23 16:44:45,4090,active,3,0,0,18,0
2020-09-23 16:44:45,4091,active,0,0,17,4,0
2020-09-23 16:44:45,4092,active,2,0,0,17,0
2020-09-23 16:44:45,4093,active,1,0,1,23,0
2020-09-23 16:44:45,4094,active,2,0,0,19,0
2020-09-23 16:44:45,4096,active,3,2,0,27,0
2020-09-23 16:44:45,4098,active,1,0,0,19,0
2020-09-23 16:44:45,4099,active,16,0,0,5,0
2020-09-23 16:44:45,4102,active,0,0,0,22,0
2020-09-23 16:44:45,4103,active,1,0,0,18,0
2020-09-23 16:44:45,4104,active,0,0,1,19,0
2020-09-23 16:44:45,4105,active,7,1,0,14,0
2020-09-23 16:44:45,4106,active,0,0,1,18,0
2020-09-23 16:44:45,4108,active,17,2,0,2,0
2020-09-23 16:44:45,4109,active,0,0,1,20,0
2020-09-23 16:44:45,4110,active,14,1,1,15,0
2020-09-23 16:44:45,4116,active,0,0,0,19,0
2020-09-23 16:44:45,4118,active,37,0,0,8,0
2020-09-23 16:44:45,4120,active,33,1,4,6,0
2020-09-23 16:44:45,4121,active,13,1,2,38,0
2020-09-23 16:44:45,4122,active,17,0,2,33,1
2020-09-23 16:44:45,4123,active,19,0,1,38,0
2020-09-23 16:44:45,4124,active,1,0,1,46,0
2020-09-23 16:44:45,4125,active,34,0,2,1,0
2020-09-23 16:44:45,4127,active,1,0,0,18,0
2020-09-23 16:44:45,4128,active,1,1,0,23,0
2020-09-23 16:44:45,4129,active,0,0,1,17,0
2020-09-23 16:44:45,4130,active,17,0,0,5,0
2020-09-23 16:44:45,4131,active,18,1,1,0,0
2020-09-23 16:44:45,4132,active,4,0,0,15,0
2020-09-23 16:44:45,4133,active,1,1,2,17,0
2020-09-23 16:44:45,4134,active,3,2,0,21,0
2020-09-23 16:44:45,4135,active,7,1,0,16,0
2020-09-23 16:44:45,4138,active,2,0,0,17,0
2020-09-23 16:44:45,4139,active,3,0,0,16,0
2020-09-23 16:44:45,4141,active,0,0,0,20,0
2020-09-23 16:44:45,4147,active,2,2,1,16,0
2020-09-23 16:44:45,4148,active,2,0,1,24,0
2020-09-23 16:44:45,4150,active,0,0,0,25,0
2020-09-23 16:44:45,4151,active,4,1,0,17,0
2020-09-23 16:44:45,4154,active,4,3,0,15,0
2020-09-23 16:44:45,4155,active,1,0,0,18,0
2020-09-23 16:44:45,4156,active,2,1,0,17,0
2020-09-23 16:44:45,4158,active,4,2,0,15,0
2020-09-23 16:44:45,4162,active,0,0,0,19,0
2020-09-23 16:44:45,4166,active,26,2,0,1,0
2020-09-23 16:44:45,4167,active,18,12,0,1,0
2020-09-23 16:44:45,4174,active,0,0,0,21,0
2020-09-23 16:44:45,4188,active,0,0,0,31,0
2020-09-23 16:44:45,4193,active,0,0,0,21,0
2020-09-23 16:44:45,4199,active,0,0,0,21,0
